app_id,filename
1431802950,Mini Golf Magic 2020年12月31日03点已下架 Mini Golf Quests版本记录_2025-05-02.csv
1432427313,No data found
1432476856,No data found
1432487668,小镇物语 2022年03月09日17点已下架 能约会的3D农场手游 开发者_ DianDian In版本记录_2025-05-02.csv
1432579280,愤怒的小鸟梦想爆炸 (Angry Birds) 泡泡拼图 2020年12月31日03点已下架 最受欢版本记录_2025-05-02.csv
1433221722,永恆守護 2019年04月12日16点已下架 预订 开发者_ 4399 NET LIMITED版本记录_2025-05-02.csv
1433241406,官人我要-梦回大清当一品官爷后宫养成游戏 2020年03月24日00点已下架 风流官爷后宫养成经营游版本记录_2025-05-02.csv
1433362806,海洋舞会 2019年01月09日02点已下架 开发者_ Shenzhen Taolang Netwo版本记录_2025-05-02.csv
1433363660,全职旅团 2018年12月12日10点已下架 日本20年史诗动漫神作 开发者_ Wang Renfu版本记录_2025-05-02.csv
1433399529,No data found
1433428351,保卫家园-释放双手 指尖塔防 2022年04月23日22点已下架 开发者_ Beijing Weij版本记录_2025-05-02.csv
1433431915,The Fairy's Sword 2019年09月18日10点已下架 开发者_ QIAN YANG版本记录_2025-05-02.csv
1433784188,海绵宝宝_ 大闹蟹堡王 2020年07月31日23点已下架 开始制作美味蟹堡吧！ 开发者_ Tilt版本记录_2025-05-02.csv
1433811063,No data found
1433859897,寸土必争-玩具兵休闲对战手游 2020年03月04日17点已下架 AR模拟战场新玩法 开发者_ Ti版本记录_2025-05-02.csv
1433872594,密室逃脱：越狱100个房间之七 2019年06月25日18点已下架 开发者_ Shenzhen Zh版本记录_2025-05-02.csv
1433875462,No data found
1433876715,神回避3 -魔性脑洞恶作剧 2022年04月27日02点已下架 爆红全网的日系二次元神作 开发者_ 版本记录_2025-05-02.csv
1433890556,小小猎人军团-次元卡牌决战手游 2019年05月17日10点已下架 六大念系，强势觉醒 开发者_ 青版本记录_2025-05-02.csv
1433908719,Parking Mania_Traffic Jam Game Extreme car driving版本记录_2025-05-02.csv
1434002671,重装上阵：空战王牌 从零件开始，打造你的传奇战机 开发者_ 网易移动游戏版本记录_2025-05-02.csv
1434020928,戦国布武【我が天下戦国編】 2019年02月21日10点已下架 开发者_ Bekko.com版本记录_2025-05-02.csv
1434022740,热血战纪-人气魔幻热血动作手游 2019年03月23日10点已下架 风靡日韩的二次元手游 开发者_ 版本记录_2025-05-02.csv
1434029975,No data found
1434041216,臥龍無雙 2020年08月01日12点已下架 开发者_ Fan Xiaolong版本记录_2025-05-02.csv
1434042291,热血传世：屠龙霸业 2019年02月02日06点已下架 经典复古变态微端手游 开发者_ quan z版本记录_2025-05-02.csv
1434047150,活动中 航海王：燃烧意志-正版授权 纯3D还原 极限爽快战斗 开发者_ Beijing Yuncha版本记录_2025-05-02.csv
1434048116,召唤对决 2019年03月09日08点已下架 对决，开启！ 开发者_ Xiangqiong Yuan版本记录_2025-05-02.csv
1434070574,真实公交车模拟3D 城市客运大巴车驾驶模拟 开发者_ 海龙 王 变更记录版本记录_2025-05-02.csv
1434185712,节奏狂欢! 2020年12月31日04点已下架 跟上节奏 无限狂欢 开发者_ Tilt Games版本记录_2025-05-02.csv
1434215479,تعليم الانكليزيه - العاب ذكاء 开发者_ Mike Luri 变更记录版本记录_2025-05-02.csv
1434259841,足球达人-实况射门争夺世界冠军奖杯 2019年07月22日05点已下架 掌上操作竞技足球手游 开发者版本记录_2025-05-02.csv
1434267811,美甲 沙龙 _ 涂指甲油 游戏 2021年06月14日20点已下架 nail art designe版本记录_2025-05-02.csv
1434281598,First Strike 2021年03月10日17点已下架 开发者_ Blindflug版本记录_2025-05-02.csv
1434287691,Trench Assault 2020年12月31日03点已下架 一种流行的军事游戏 开发者_ AM版本记录_2025-05-02.csv
1434308550,Rolando：至尊版 2020年12月31日04点已下架 国王归来！ 开发者_ HandCircu版本记录_2025-05-02.csv
1434345250,قواعد السلامة - العاب تعليمية 开发者_ Mike Luri 变更记录版本记录_2025-05-02.csv
1434351583,حفلة المكتب - العاب ذكاء طبخ 2020年10月01日07点已下架 开发者版本记录_2025-05-02.csv
1434377838,活动中 狂野飙车9：竞速传奇 2025超刺激的赛车竞速3D手游 开发者_ Lingxi Games 版本记录_2025-05-02.csv
1434384601,决战沙城：屠龙盛世 2019年01月10日10点已下架 热血归来，再战传奇 开发者_ Lihuan 版本记录_2025-05-02.csv
1434400630,我的小车不怕堵 开发者_ Geisha Tokyo Inc.版本记录_2025-05-02.csv
1434402733,超神单机版-酣畅淋漓，勇者为王 2019年04月25日16点已下架 不可错过的游戏 开发者_ Yun版本记录_2025-05-02.csv
1434502356,No data found
1434502881,重生！蛮荒行星-建造模拟游戏 2022年02月07日15点已下架 热门经营类游戏 开发者_ Puji版本记录_2025-05-02.csv
1434505322,No data found
1434506425,Happy Tens - Number Blocks Fun 2020年10月31日08点已下架 开版本记录_2025-05-02.csv
1434512063,末日面包房 2022年01月21日22点已下架 经营地球上最后的一家面包房 开发者_ Shangha版本记录_2025-05-02.csv
1434513564,なんでもセールスマン 訪問販売シミュレーションゲーム 开发者_ GlobalGear Co. Ltd版本记录_2025-05-02.csv
1434525445,国际象棋大师3D 2024年06月21日00点已下架 棋盘里 车无轮马无缰 叫声将军提防提防 开发者版本记录_2025-05-02.csv
1434539237,No data found
1434561536,No data found
1434562378,Flippy Race 2020年12月31日04点已下架 Top speed jet ski wa版本记录_2025-05-02.csv
1434648535,纸牌接龙大冒险 2020年03月02日14点已下架 卡牌大冒险 开发者_ GHOST STUDIO 版本记录_2025-05-08.csv
1434664099,Ultimate Glory 2019年02月13日14点已下架 开发者_ AIANTSGAME版本记录_2025-05-02.csv
1434664247,奇幻水族箱 3D搁置养成游戏 开发者_ Ryota Kikuchi版本记录_2025-05-02.csv
1434667671,开心大厨 2022年09月20日18点已下架 美食经营，餐厅里的梦想！ 开发者_ Tianjin B版本记录_2025-05-02.csv
1434668363,八荒战纪-征战苍穹，一剑扬名 2020年12月31日04点已下架 国风仙侠3D手游 开发者_ Bar版本记录_2025-05-02.csv
1434669399,No data found
1434712918,Spill It! 2020年12月31日05点已下架 开发者_ AI Games FZ 变更记录版本记录_2025-05-02.csv
1434724977,العاب مغامرات الغابة 开发者_ Mike Luri 变更记录版本记录_2025-05-02.csv
1434782047,战火前线 2019年05月07日17点已下架 开发者_ yuan chen 变更记录版本记录_2025-05-02.csv
1434784802,Cookie Run_ Puzzle World 2021年07月30日16点已下架 开发者_ De版本记录_2025-05-02.csv
1434798394,活动中 奇葩战斗家 多人乱斗 笑到劈叉 开发者_ 雷霆游戏 变更记录版本记录_2025-05-02.csv
1434807653,汤姆猫英雄跑酷 2020年08月07日00点已下架 快速跑！用力跳！拯救世界！ 开发者_ Outfi版本记录_2025-05-08.csv
1434817581,No data found
1434818399,No data found
1434833173,投掷奇兵 (The Warrior) 2020年12月02日13点已下架 持续开火！避免中弹！ 开发版本记录_2025-05-02.csv
1435031466,"昭和杂货店物语３ 2020年12月31日04点已下架 ～老奶奶与猫～ 开发者_ GAGEX Co.,版本记录_2025-05-02.csv"
1435034333,交易猫电竞 2019年03月12日08点已下架 开发者_ Wang Ke版本记录_2025-05-02.csv
1435037864,Snake VS. Colors 2023年07月03日16点已下架 快速反应 & 躲避障碍！ 开发版本记录_2025-05-02.csv
1435039979,Idle Skies 2021年07月30日16点已下架 开发者_ Crimson Pine Gam版本记录_2025-05-02.csv
1435045896,The Scary Momo's Hous‪e 2023年12月22日17点已下架 令人毛骨悚然 –版本记录_2025-05-02.csv
1435049166,龙骑战记-龙与骑士异界大乱斗 2019年05月25日07点已下架 魔龙与勇士的传说注定不朽 开发者_版本记录_2025-05-02.csv
1435116356,魔界电子 2020年12月31日03点已下架 _自动刷装备道具的RPG游戏！ 开发者_ sehoon版本记录_2025-05-02.csv
1435120620,滚动大作战 2020年12月02日13点已下架 越滚越大，粉粹一切 开发者_ Lion Studio版本记录_2025-05-02.csv
1435123839,No data found
1435127028,罗格船长 2020年12月31日04点已下架 小棋盘，大航海 开发者_ Beijing MengDo版本记录_2025-05-02.csv
1435131187,光之传说 2020年12月31日04点已下架 次元冒险精品手游 开发者_ ZHIMIAN LIN版本记录_2025-05-02.csv
1435132053,憎恨之心 - 先驱者 2020年12月02日16点已下架 开发者_ TENBIRDS Corpora版本记录_2025-05-02.csv
1435134015,我们的传奇-经典沙城挂机手游 2019年05月24日06点已下架 与战神一起成就霸业吧 开发者_ M版本记录_2025-05-02.csv
1435144729,Nonograms_ Griddlers & Puzzles 2020年12月31日04点已下架 开版本记录_2025-05-02.csv
1435148442,蛇蛇历险记 2019年07月17日21点已下架 拉伸小蛇！ 开发者_ Ander Kumm 变更记录版本记录_2025-05-02.csv
1435254766,快乐二人麻将 真人畅玩红中血流、二人、沈阳独创麻将考级 开发者_ 宁波轩瑞版本记录_2025-05-02.csv
1435266087,猪游记 2020年12月02日16点已下架 与好友斗其乐无穷！ 开发者_ HK FOREVER9 T版本记录_2025-05-02.csv
1435274798,No data found
1435275334,No data found
1435277159,No data found
1435287007,星空战机 - 经典星际雷霆打飞机 2020年12月31日04点已下架 银河系飞行射击战争模拟器 开发版本记录_2025-05-02.csv
1435297178,ZingSpeed Mobile 2018年12月10日10点已下架 开发者_ VNG CORPOR版本记录_2025-05-02.csv
1435303295,拉结尔 大世界暗黑系arpg手游 开发者_ Hainan Baizhong Network Tech版本记录_2025-05-02.csv
1435320545,Prince of Persia _ Escape 2021年07月30日16点已下架 Relive版本记录_2025-05-02.csv
1435413399,الغابة السحرية مغامرات تعليمية 2023年03月30日18点已下架 开版本记录_2025-05-02.csv
1435427484,"特 码 投 注 站 ,注册送38 2018年09月21日02点已下架 开发者_ Beijing Ch版本记录_2025-05-02.csv"
1435443370,边锋浙江游戏：江浙地区都爱玩的麻将牌类游戏 2019年01月19日12点已下架 开发者_ Hangz版本记录_2025-05-02.csv
1435445550,海盗法则-全新5v5休闲欢乐海战 2022年07月07日15点已下架 争霸占领海岛！成为史上最强海贼版本记录_2025-05-02.csv
1435446586,另一个伊甸超越时空的猫 日式本格RPG 开发者_ X.D. Network Inc.版本记录_2025-05-02.csv
1435459488,最終守護-全球獨創試婚制魔幻MMO 2018年11月28日17点已下架 预订 开发者_ FUNFOR版本记录_2025-05-02.csv
1435460882,荣耀狙击 2020年02月25日01点已下架 最出色的3D射击游戏! 开发者_ 707 INTERA版本记录_2025-05-02.csv
1435463818,找到老婆的私房钱 2022年11月16日15点已下架 妈妈把她的私房钱想起来了 开发者_ 倩倩 皇甫版本记录_2025-05-02.csv
1435473652,新神鵰俠侶 2018年11月28日16点已下架 预订 开发者_ Sialia Games版本记录_2025-05-02.csv
1435473903,新神鵰俠侶-港澳 2018年11月28日15点已下架 预订 开发者_ Qookka Entertai版本记录_2025-05-02.csv
1435501289,Karate Kido 2 by GAMEE 2019年12月04日00点已下架 开发者_ Game版本记录_2025-05-02.csv
1435572779,红宝石斗地主—百万真人在线斗地主 2019年03月08日00点已下架 公平斗地主棋牌游戏 开发者_ 版本记录_2025-05-02.csv
1435577798,BTS WORLD 2020年12月31日04点已下架 请成为BTS的经纪人吧！ 开发者_ Netm版本记录_2025-05-02.csv
1435582774,恐怖的屋 - 密室逃脱 (中文) 2020年12月31日04点已下架 逃生的恐惧房间和经过的恐怖冒险版本记录_2025-05-02.csv
1435694914,幸运欢乐游戏—经典游戏 2018年09月30日23点已下架 开发者_ CALIFORNIA_COMP版本记录_2025-05-02.csv
1435697033,Rocket Star_ 太空工厂大亨 2020年12月31日04点已下架 最佳的太空工厂模拟游戏 版本记录_2025-05-02.csv
1435726120,扑克竞技游戏 2018年10月02日02点已下架 开发者_ 西安龙坛网络科技有限公司版本记录_2025-05-02.csv
1435729435,Square Bird. 2020年08月03日18点已下架 开发者_ MOONEE PUBLISH版本记录_2025-05-02.csv
1435740083,FR Legends 2020年12月31日04点已下架 开发者_ 丰 李版本记录_2025-05-02.csv
1435750501,"Lily Story 2021年07月30日16点已下架 开发者_ SeyeonSoft Co., 版本记录_2025-05-02.csv"
1435756549,神回避2 2023年03月20日18点已下架 G社正版授权解谜小游戏第二部！ 开发者_ JoyPac版本记录_2025-05-02.csv
1435758523,Smash DIY SLIME - Fidget Slimy 开发者_ AA2G1 LTD版本记录_2025-05-02.csv
1435760237,太古封魔录 2022年03月04日15点已下架 仙魔大战 一触即发 开发者_ Skymoons In版本记录_2025-05-02.csv
1435761637,赤焰皇城：烈焰沙巴克攻沙手游 2019年02月01日19点已下架 经典归来，屠龙之战 开发者_ xi版本记录_2025-05-02.csv
1435772544,头号侦探社_推理解密游戏 2021年07月30日16点已下架 识破谎言，还原真相 开发者_ Chen版本记录_2025-05-02.csv
1435777689,No data found
1435785613,天启之路-3D魔幻MMO热血巨制 2018年11月20日05点已下架 年度优质魔幻暗黑系列手游 开发版本记录_2025-05-02.csv
1435856491,翻牌猜猜乐 2019年04月26日07点已下架 开发者_ Jinan Huayue Runshi N版本记录_2025-05-02.csv
1435861843,Co Tuong Co Up 2020年12月31日04点已下架 开发者_ Winter Sun T版本记录_2025-05-02.csv
1435864511,MY Little Fantasy 2020年12月31日04点已下架 小不点们展示的治愈系RPG 版本记录_2025-05-02.csv
1435867112,权力与纷争 网易首款全球开放策略手游 开发者_ 网易移动游戏版本记录_2025-05-02.csv
1435888262,No data found
1435899684,雪球大作战™ 2023年05月09日01点已下架 把所有的对手推下海吧！ 开发者_ Geisha T版本记录_2025-05-02.csv
1435951901,Go Escape! 2020年12月31日04点已下架 开发者_ AI Games FZ 变更记录版本记录_2025-05-02.csv
1435981095,僵尸突击队：地狱战场 2022年01月05日17点已下架 末日杀戮，幸存者丧尸枪战游戏 开发者_ J版本记录_2025-05-02.csv
1436005305,亂世群雄傳-經典三國攻城略地 2020年04月02日02点已下架 开发者_ Baolan Jin 变版本记录_2025-05-02.csv
1436017590,最强的大脑-解谜闯关小游戏 2022年06月01日16点已下架 休闲解压锻炼智力 开发者_ qian版本记录_2025-05-02.csv
1436038639,罗马消消乐 2021年07月30日16点已下架 匹配宝石，重建城市 开发者_ G5 Entertai版本记录_2025-05-02.csv
1436045384,Mr Jump World 2020年12月31日05点已下架 Let's jump! 开发者_ G版本记录_2025-05-08.csv
1436048344,Sky Glider 3D 2020年10月24日15点已下架 开发者_ Voodoo 变更记录版本记录_2025-05-02.csv
1436120806,梦幻西游三维版 新版本万兽无双来袭 开发者_ 网易移动游戏版本记录_2025-05-02.csv
1436136401,Splashy Cube 2020年04月29日19点已下架 多彩闯关 开发者_ Orbital K版本记录_2025-05-02.csv
1436137450,龙戒圣战-全球同服放置类游戏 2019年04月03日08点已下架 与朋友一起与世界为敌 开发者_ s版本记录_2025-05-02.csv
1436151665,HIDE - 捉迷藏 2021年07月30日16点已下架 与朋友在线快乐捉迷藏。 是猎人！ 第一人称版本记录_2025-05-02.csv
1436153793,封神单机版-大型仙侠回合制手游 2019年01月17日09点已下架 道具高倍掉落 开发者_ Weiz版本记录_2025-05-02.csv
1436156283,数独 - 经典智力游戏 2021年07月30日16点已下架 专业数独游戏！ 开发者_ Metajoy版本记录_2025-05-02.csv
1436160094,Darkfire Heroes 2020年12月31日04点已下架 开发者_ Rovio Enter版本记录_2025-05-02.csv
1436213906,我叫钓鱼侠 2020年07月11日02点已下架 史诗般的鱼类养殖冒险 开发者_ Lion Studi版本记录_2025-05-02.csv
1436256793,No data found
1436266286,绝地战场-吃鸡刺激求生 2019年05月23日00点已下架 决战绝地岛全军派对出击 开发者_ Xin版本记录_2025-05-02.csv
1436268171,数字方块——平方方块 2020年12月31日04点已下架 开发者_ Wanji Invest版本记录_2025-05-02.csv
1436268744,奔跑吧！僵尸 2020年12月31日04点已下架 开发者_ 书圣 王版本记录_2025-05-02.csv
1436275279,Dot to dot_ 连接点谜 2020年01月05日20点已下架 放松成人的申请 开发者_ X-版本记录_2025-05-02.csv
1436282885,The Birdcage 2 2020年12月31日04点已下架 魔法生物 开发者_ MOBIPLA版本记录_2025-05-02.csv
1436331653,锻造三国 - 锤炼传奇和史诗 2020年12月31日04点已下架 超好玩的三国放置挂机游戏 开发者_版本记录_2025-05-02.csv
1436377602,分手回避 2022年11月03日12点已下架 测试恋爱求生欲的经典之作 开发者_ JoyPac版本记录_2025-05-02.csv
1436466397,安珀的空姐梦 - 七大奇迹 2020年12月31日04点已下架 希望和奇迹就在眼前！ 开发者_ Ga版本记录_2025-05-02.csv
1436469696,Handball Manager 2019 2020年08月01日03点已下架 开发者_ Sweet版本记录_2025-05-02.csv
1436476263,龙珠觉醒 2023年06月19日10点已下架 正版 开发者_ 中手游版本记录_2025-05-02.csv
1436494221,Hidden Survivor 2020年12月31日03点已下架 开发者_ JOY BRICK I版本记录_2025-05-02.csv
1436498146,中心医院 - 第一季 2020年12月31日04点已下架 医生、梦想、戏剧性！ 开发者_ Gameh版本记录_2025-05-02.csv
1436572197,剑凌苍穹 - 剑凌九天，主宰苍穹 2020年02月14日04点已下架 国韵3D神话修仙手游 开发者_版本记录_2025-05-02.csv
1436591257,食物语 2024年04月18日10点已下架 国风美食拟人养成游戏 开发者_ Tencent Mobi版本记录_2025-05-02.csv
1436595109,世界上所有国家的国旗 - 地理竞赛游戏 2019年12月21日04点已下架 关于国旗的地理问答 - 版本记录_2025-05-02.csv
1436603305,black (game) 2020年12月31日04点已下架 开发者_ Bart BONTE版本记录_2025-05-02.csv
1436616007,Faraway 4 2020年12月31日04点已下架 Ancient Escape 开发者_ Sn版本记录_2025-05-02.csv
1436616319,Faraway_ Tropic Escape 2020年12月31日04点已下架 开发者_ Snap版本记录_2025-05-02.csv
1436690732,羽毛球世界冠军赛3D 真实模拟打羽毛球比赛 开发者_ 海龙 王 变更记录版本记录_2025-05-02.csv
1436692735,Delicious - Emily's Road Trip 2020年12月31日05点已下架 Ti版本记录_2025-05-02.csv
1436776211,月兔历险记 2023年05月10日20点已下架 过着美好的乡村生活！ 开发者_ HyperBeard版本记录_2025-05-02.csv
1436808830,狂野城市飞车-最新极品飙车赛车游戏 2019年03月20日09点已下架 狂野飙车真实的掌上飞车极品赛版本记录_2025-05-02.csv
1436856200,《格雷迪群岛》 2020年12月31日04点已下架 合成所有的格雷迪！ 开发者_ Pomelo Ga版本记录_2025-05-02.csv
1436933928,四方坦克大战 2019年01月19日07点已下架 开发者_ Yunnan Shuofang Netw版本记录_2025-05-02.csv
1436939643,No data found
1436964519,No data found
1437231773,天途至尊-乱斗仙魔，一战封神！ 2019年01月10日07点已下架 全民热玩的高自由度仙侠手游 开发版本记录_2025-05-02.csv
1437234557,模拟便利店 - 超市模拟经营游戏 2020年07月09日19点已下架 经营超市成为全球首富 开发者_版本记录_2025-05-02.csv
1437239961,爱吃水果的蛇 2019年04月03日08点已下架 开发者_ Shandong Yuanheng Ne版本记录_2025-05-02.csv
1437243520,最终幻想：勇气启示录 2022年03月07日10点已下架 全新CG兵员NV蒂娜绝美登场 开发者_ C版本记录_2025-05-02.csv
1437248646,No data found
1437261374,城市反恐怖袭击 2021年08月05日19点已下架 第一人称射击游戏 开发者_ Ghulam Mus版本记录_2025-05-02.csv
1437284640,小金欢乐游戏—幸运休闲游戏 2019年05月29日01点已下架 开发者_ GMS DATA SERV版本记录_2025-05-02.csv
1437308917,我要翘课! 2021年12月30日15点已下架 关卡数大增! 开发者_ Eureka Studio 版本记录_2025-05-02.csv
1437349525,精灵契约-皇室帝国 2020年12月31日04点已下架 开发者_ Horgos Vanguard N版本记录_2025-05-02.csv
1437363018,五国战争 2020年01月22日07点已下架 Angel's Fantasy 开发者_ NeoulE版本记录_2025-05-02.csv
1437363698,单机传奇手游-正版游戏 2019年01月09日02点已下架 开发者_ Lareina Brown 变版本记录_2025-05-02.csv
1437364832,No data found
1437370468,Fire Balls 3D 2020年12月01日02点已下架 命中 开发者_ Voodoo 变更记版本记录_2025-05-02.csv
1437468131,塞拉7 - Tactical Shooting 2020年12月31日05点已下架 战术铁路射手 开版本记录_2025-05-02.csv
1437476676,No data found
1437477764,幻想编年史-冒险之旅 2019年03月23日10点已下架 酷到爆的动作手游 开发者_ N-Star 版本记录_2025-05-08.csv
1437498073,风暴对决-可团可浪 网易三分钟随便浪水上竞技手游 开发者_ 网易移动游戏版本记录_2025-05-02.csv
1437574794,My Pocket pony little day care 2020年08月13日08点已下架 开版本记录_2025-05-02.csv
1437596370,Tap Tap Music-Pop Songs 2020年07月02日10点已下架 开发者_ Eyu版本记录_2025-05-02.csv
1437611823,No data found
1437615191,Tap Color_ 秘密花园数字涂色游戏 2020年08月15日10点已下架 最让人解压和放松的数版本记录_2025-05-02.csv
1437620667,"拖拉机 卡车 建筑 汽车游戏 , 挖掘机 — 建设 房子 2020年12月31日04点已下架 货车 版本记录_2025-05-02.csv"
1437639705,坦克无敌-5v5实时激战 坦克竞技养成手游，全屏弹幕射击超爽！ 开发者_ Wuhan Weipai 版本记录_2025-05-02.csv
1437697461,萌宠对战联盟-二次元冒险手游 2020年05月18日19点已下架 带上战宠，一起畅游大陆 开发者_ 版本记录_2025-05-02.csv
1437697764,No data found
1437705517,No data found
1437706985,坦克大决战-摸鱼版 摸鱼好搭子，弹射好游戏 开发者_ Horgos Xuandong Network版本记录_2025-05-02.csv
1437712993,和平堡垒_精英吃鸡战场 2020年12月31日04点已下架 绝地生存创造前线求生手游 开发者_ Xi版本记录_2025-05-02.csv
1437732137,至尊王者-英雄动作手游 2019年01月10日13点已下架 开发者_ Yun Wang版本记录_2025-05-02.csv
1437733944,赤月传奇 - 好玩的传奇游戏 2019年11月20日05点已下架 王者对决，屠龙归来 开发者_ ch版本记录_2025-05-02.csv
1437734007,游戏王：决斗链接 游戏王官方正版卡牌游戏 开发者_ 网易移动游戏版本记录_2025-05-02.csv
1437757637,停车处 王 2020年12月31日04点已下架 停车游戏 开发者_ MOBIRIX版本记录_2025-05-02.csv
1437764328,Food Truck Pup_ 烹饪厨师 2020年12月31日04点已下架 和可爱狗狗们一起经营可版本记录_2025-05-02.csv
1437764822,动漫装扮和化妆时尚游戏 2020年12月31日05点已下架 卡哇伊和漫画 女孩的游戏 开发者_ AR版本记录_2025-05-02.csv
1437783446,莉莉的花园 2020年12月31日04点已下架 爱情故事、谜题和设计 开发者_ Tactile Ga版本记录_2025-05-02.csv
1437875046,工厂大亨-砸出百万富翁 2020年12月31日04点已下架 砸！砸！砸！减压放置游戏 开发者_ PL版本记录_2025-05-02.csv
1437896880,好玩的文字游戏 - Quiz Bot 2019年06月28日04点已下架 般知识测验 - 找字游戏 版本记录_2025-05-02.csv
1437902659,Weed Factory Idle 2020年12月31日04点已下架 开发者_ Spider So版本记录_2025-05-02.csv
1437975744,隣人さん 开发者_ GlobalGear Co. Ltd.版本记录_2025-05-02.csv
1437977369,能吃的大嘴巴 2021年01月20日10点已下架 一场耳朵的听觉盛筵 开发者_ GlobalGear版本记录_2025-05-02.csv
1437988092,No data found
1437997401,Idle Airport Tycoon - 机场管理游戏 2020年12月31日04点已下架 最佳新版本记录_2025-05-02.csv
1438056577,My Fashion pony little girls 2024年05月02日08点已下架 开发者版本记录_2025-05-02.csv
1438062613,لعبة رحلة مدرسية - العاب ذكاء 开发者_ Mike Luri 变更记录版本记录_2025-05-02.csv
1438069957,No data found
1438089337,放置寿司店 2020年12月31日04点已下架 成为寿司大师！ 开发者_ Green Panda G版本记录_2025-05-02.csv
1438110898,No data found
1438220071,Car Caramba_ Driving Simulator 2020年10月29日20点已下架 R版本记录_2025-05-02.csv
1438236030,众神之游戏 2020年12月31日05点已下架 释放神灵的力量！ 开发者_ Foursaken Me版本记录_2025-05-02.csv
1438250448,No data found
1438376806,精灵王国-口袋6V6创新挂机对战卡牌游戏! 2019年01月17日13点已下架 重温记忆中的小精灵-版本记录_2025-05-02.csv
1438385422,最佳射击游戏 _ZOMBIE WARFARE 2020年12月31日05点已下架 在最佳FPS僵尸射版本记录_2025-05-02.csv
1438391266,方形之路：消除战争 2021年10月22日14点已下架 创新三消对战 开发者_ TBG LIMITE版本记录_2025-05-02.csv
1438396625,PUBG MOBILE VN 2018年11月23日21点已下架 预订 开发者_ VNG CORPO版本记录_2025-05-02.csv
1438403628,经典小游戏合集 - 森林冰火人 2020年12月31日05点已下架 休闲解谜小游戏 开发者_ 彬 薛版本记录_2025-05-02.csv
1438413584,Light-It Up 2020年12月31日04点已下架 跳跃，反转，点亮世界！ 开发者_ Cra版本记录_2025-05-02.csv
1438465707,Flippy Knife Throw Skillz Game 开发者_ Hidden Pixel G版本记录_2025-05-02.csv
1438483318,Candy Splash - Blast Sugar 2020年12月31日04点已下架 开发者_ 版本记录_2025-05-02.csv
1438485226,刀剑大作战 2023年11月16日17点已下架 刀光剑影的对战游戏，等你来战！ 开发者_ Chong版本记录_2025-05-02.csv
1438486348,无尽塔防-休闲策略塔防游戏 2020年10月24日10点已下架 放置类策略塔防单机游戏 开发者_ B版本记录_2025-05-02.csv
1438486606,No data found
1438490758,No data found
1438493375,怪物进化 2020年12月31日05点已下架 在一款新的科教点击游戏中成为进化的引擎！ 开发者_ A版本记录_2025-05-02.csv
1438499417,活动中 天涯明月刀手游 不肝不氪新天刀 开发者_ Shenzhen Tencent Tianyou 版本记录_2025-05-02.csv
1438524773,No data found
1438597314,圈地大作战-多人对战PK游戏 2024年01月10日06点已下架 圈地至上 划地为王！ 开发者_ 荣版本记录_2025-05-02.csv
1438603283,一起摇摆：我的俱乐部 2020年12月31日04点已下架 手心里的迷你舞蹈团 开发者_ Birdle版本记录_2025-05-02.csv
1438614398,No data found
1438618181,土地挖掘者 2020年12月31日04点已下架 放置类挖地游戏 开发者_ Fevergames in版本记录_2025-05-02.csv
1438635349,Tempest - 海盗行动角色扮演游戏 2020年12月31日04点已下架 升起黑旗！ 开发者_ 版本记录_2025-05-02.csv
1438651735,No data found
1438702133,"星光创造营 超人气偶像团体模拟经营游戏 开发者_ Lemon Jam Technology Co.,版本记录_2025-05-02.csv"
1438702966,兵人大战 2019年03月27日15点已下架 开发者_ Stanley Cook 变更记录版本记录_2025-05-02.csv
1438728122,No data found
1438736697,No data found
1438744533,Best Fiends Stars 2020年12月16日06点已下架 让人欲罢不能的三消益智游戏！版本记录_2025-05-02.csv
1438759771,Idle Island - 城市建设大亨 2020年12月31日04点已下架 在岛上建一座城市！ 开版本记录_2025-05-02.csv
1438761261,所有世界国家的旗帜 - 游戏 关于国旗的地理琐事测验 开发者_ Bekchan Kutlumurat版本记录_2025-05-02.csv
1438813108,No data found
1438820170,No data found
1438820604,Mr Go Home 2023年06月06日08点已下架 城市套路深，我要回农村 开发者_ JPGr版本记录_2025-05-02.csv
1438842875,活动中 跑跑卡丁车官方竞速版 S37赛季 漂移食刻 开发者_ Tencent Mobile Game版本记录_2025-05-02.csv
1438850213,天书奇谈手游 2023年01月20日20点已下架 十年经典，重制归来 开发者_ HOOLAI GAM版本记录_2025-05-02.csv
1439039414,星球大爆炸 2020年12月31日05点已下架 魔性爽快的休闲射击小游戏 开发者_ STARSPRI版本记录_2025-05-02.csv
1439063437,动物一笔画完 2021年03月15日05点已下架 连线益智游戏 开发者_ YeMing Dong版本记录_2025-05-02.csv
1439125393,Noa Noa! 2020年12月31日05点已下架 开发者_ Noodlecake版本记录_2025-05-02.csv
1439142826,土豪养成记3 2019年12月20日09点已下架 全民大富翁 开发者_ huanning ma 变更版本记录_2025-05-02.csv
1439153819,异常； 2021年10月08日17点已下架 一次了解AI原理 开发者_ Kunpo版本记录_2025-05-02.csv
1439154057,三国卡牌之放置英雄-挂机游戏 2019年12月13日01点已下架 挂机三国志 开发者_ 深圳市飞鹰互版本记录_2025-05-02.csv
1439173781,山海经-官方授权神兽手游 2018年11月10日01点已下架 开发者_ HAO KUEN版本记录_2025-05-02.csv
